hospital,rating,review_text,datetime
Mediclinic_City_Hospital,5.0,"Excellent experience. Came in to the City Hospital branch with flu symptoms and was seen quickly. Swab test results were ready in about an hour. Dr. Mohammed Ansary was personable, thorough, and gave clear, practical medical advice tailored to my needs. Highly recommended for efficient and professional care.",a week ago
Mediclinic_City_Hospital,5.0,"I had a wonderful experience delivering my first baby at this hospital.
Right from consulting with Dr. Kavita Goswami, Gynecology and Dr. Shanti Sairam to delivery under the midwives and nurses (Daniella, Akanisi, Celine, Rachelle) the care and professionalism shown by the entire staff was truly outstanding.

Dr. Kavita’s calm demeanor and reassurance made a world of difference during my pregnancy. I felt completely supported and well-informed at every stage.

I must comment on the post care and attentiveness of Dr. Bharati Ramakrishna and Dr. Ghassan Nakib- Excellent team, very timely and proactive action taken in critical conditions. 🙏🏼

The facilities are modern and well-maintained- valet for car parking, good coffee house/snacks in the premises, close to metro. Appointments are on time- everything taken care on the app.  Excellent prenatal education by Serena.

Strongly recommend!",5 months ago
Mediclinic_City_Hospital,5.0,"From the start of my pregnancy up to my delivery, the services were so amazing! They put so much care and effort to every patient. Politely asking what I need and providing the necessities I needed. The doctors and nurses are so caring even the food service is amazing. Special thanks to Doctor Kashia and team for making me safe and my baby. Will definitely recommend this hospital.",a month ago
Mediclinic_City_Hospital,5.0,"I had an excellent experience with Dr Sweeney. He was very professional, patient, and thorough in explaining my condition and treatment options. The consultation was well-organized, and the doctor took the time to listen carefully to my concerns. I felt confident and reassured throughout the process. Highly recommend for anyone dealing with digestive or stomach-related issues.",a month ago
Mediclinic_City_Hospital,5.0,"I would like to express my heartfelt thanks to Dr. Kavita Goswami for taking such good care of me after I was transferred to her in the middle of my pregnancy. She was incredibly approachable and easy to talk to, which made every conversation feel light and comfortable. I never felt any pressure when speaking with her, only genuine care and kindness. She truly is such a sweet and compassionate doctor.",3 weeks ago
Mediclinic_City_Hospital,5.0,"My appreciation and gratitude goes to Dr. Sreela Nair for an extremely rich, professional and engaging session about my Diet plans, as a follow up to my annual executive health check up results. Since I am an Asian and a Vegetarian, she was able to better understand my concerns and give viable suggestions. A 20 minute session as was originally plan lasted for over 80 mins and Dr. Nair was patient and empathetic at all times. Instead of suggesting many tests and complete changes to food habits, Dr. Advised absolutely no test or major changes in lifestyle, rather gradually to adapt it. Diet, together with physical and mental well being were discussed. She followed a holistic approach, backed with scientific explanations. None of the recommendations seemed baseless or refutable and were easy to implement…. Loved the open conversation, your energy and passion into this topic. Would highly recommend you to my friends and family, since Diet is no longer a health topic but a well-being one…. Can’t thank you enough!! 🙏",3 weeks ago
Mediclinic_City_Hospital,5.0,"We delivered our baby girl in the hospital under the able and warm guidance of dr kavita goswami. We choose the hospital for being the family friendly hospital initiative certified, took the lovely maternity tour offered by the hospital and finally felt at ease after meeting dr kavita. Starting from the way shes comes and greets you in the waiting area for all her consultations to holding your hand and then ur baby for the first time, we felt we had a family member treating us… such warmth is unbelievable. And last but not least, shes the most responsive doctor we have ever met. From easing our fears and questions late night/ post office/ anytime we were worried to ensuring we have the right and preferred medical supplies from pharmacy, shes goes way beyond her Job description to treat her patients, medically, emotionally and psychologically!!! God bless her!!! And dubai is lucky to have an NHS expert like her!",2 months ago
Mediclinic_City_Hospital,5.0,"I recently gave birth at this hospital and sincerely recommend the facility and its team.

Although the induction was challenging, the cesarean section went smoothly: the team was caring and supportive, and we were able to stay together as a family throughout, without ever being separated, which was very important to us.

The medical follow-up for our baby was excellent from start to finish. The whole team was extremely careful about the baby’s health and never took any risks.

Thank you again to the entire team for their kindness and professionalism.",3 months ago
Mediclinic_City_Hospital,5.0,"I had an excellent experience at Mediclinic City Hospital. The staff were highly professional, kind, and attentive throughout my visit. From the reception team to the nurses and doctors, everyone made me feel comfortable and well cared for. The hospital is very clean, modern, and well-organized, which really adds to the confidence in their services.

The doctors took the time to listen carefully, explain everything in detail, and provide the best treatment options. The nursing staff were also very supportive and prompt in attending to any needs.

Overall, I felt reassured and confident in the quality of care provided. I would definitely recommend Mediclinic City Hospital to anyone looking for excellent healthcare in Dubai.",2 months ago
Mediclinic_City_Hospital,5.0,"I brought my mother in for an appointment with Dr. Mohammed Ansary at Mediclinic City Hospital. His ability to explain things clearly and simply to her, despite her not being a 100% comfortable speaking in English, made her feel heard. Dr. Ansary was patient, kind and attentive throughout the appointment. His close follow-up with patients is a testament to his dedication to them.",2 weeks ago
Mediclinic_City_Hospital,5.0,"I had been struggling with my health for a long time without understanding what was going on. Dr. Mohammed Ansary (Family Medicine) at the Mediclinic City Hospital Location was recommended to me, and from the very beginning of my first visit I could see why. He spent over an hour explaining everything in detail—both positives and negatives—making sure I left fully informed and with the comfort of knowing I wasn’t starting this journey alone. He genuinely cares for his patients’ well-being, speaks with the warmth of a friend rather than just as a doctor, and always follows up. He’s approachable, easy to talk to, and truly goes above and beyond for his patients. He’ll continue to be my go-to as I can’t say enough good things about him. Highly recommend.",a month ago
Mediclinic_City_Hospital,5.0,"I had an excellent experience at Mediclinic City Hospital. Dr. Ved Goswami was very kind, professional, and explained everything clearly. He spoke with me in a respectful and caring way, and gave me the correct diagnosis for my injury. The process was quick ,I didn’t have to wait long and the staff were very helpful. Highly recommended!",2 weeks ago
Mediclinic_City_Hospital,5.0,"My husband and I recently visited Dr. Mohamed Ansari at Mediclinic City Hospital for our vaccines and blood test check, and we had a great experience. Dr. Ansari was extremely kind, patient, and professional. He took the time to explain everything in detail, making sure we understood each step of the process. We both felt very comfortable and well cared for throughout the visit. Highly recommend him for anyone looking for a trustworthy and knowledgeable doctor.",a month ago
Mediclinic_City_Hospital,5.0,"Five star review for Nurse Nithya Nithyanandan Kumari
It has been two years since Nurse Nithya first took care of me and her consistency care kindness and attention have never changed. She always provides thorough observation complete reassurance and follows every protocol and medical update with exceptional professionalism. I have also seen how other patients feel very comfortable and confident under her care which truly reflects her compassion dedication and experience. She deserves a five star award for her outstanding service and for always going above and beyond in her performance. I am very happy and grateful that she continues to take care of me and other patients. We truly need more nurses like her who are committed caring and devoted to the highest standards of teamwork and patient care. Thank you from my heart Nurse Nithya.",Edited a month ago
Mediclinic_City_Hospital,5.0,"Dr. Yacoub and his team are amazing. This is now my third knee surgery, but first time doing it in Dubai. They were very quick and efficient. Throughout my whole process they have been lovely and very professional. Would definitely recommend this team to everyone.",5 days ago
Mediclinic_City_Hospital,5.0,"I had an excellent experience with Dr. Sandra George. She takes the time to explain everything clearly, making sure I fully understand my health and any tests or treatments. I really appreciate how attentive she is, even personally calling to update me on my test results. Her professionalism, care, and approachability make her truly outstanding. I highly recommend Dr. Sandra to anyone looking for a knowledgeable and compassionate gynecologist.",2 months ago
Mediclinic_City_Hospital,5.0,"I would like to thank Mediclinic City Hospital for their excellent service and care. The staff was professional, kind, and supportive throughout our visit.

A special thanks to Dr. Zaid for treating my daughter with such compassion and expertise. His attention, patience, and reassuring approach made a big difference for us. We are truly grateful for the care we received.

Highly recommend this hospital for anyone seeking quality medical care.",a month ago
Mediclinic_City_Hospital,5.0,"Great experience with Dr Ansary. He didn’t jump into prescribing tests and meds straight away, but explored my lifestyle and medical history to understand the root cause of my concerns. I really appreciate his approach - clinical and personal. And I highly recommend him.",2 weeks ago
Mediclinic_City_Hospital,5.0,"Dr. Mohammad Subhan Ansary is an excellent family physician. His history taking, communication, and patient management skills are top notch. He has broad knowledge of the vast field of medicine which shows when he is communicating with the patient in a manner understandable by any patient.
I highly recommend him.",2 weeks ago
Mediclinic_City_Hospital,5.0,"i gave birth for the first time on may 16 2025 to my twins, a baby boy and girl. as a first time mom i couldn’t have been in better hands than with the nurses and midwives at mediclinic city. i delivered there on the suggestion of my amazing obgyn - dr Dalia khalife - from jumeirah american clinic, who delivers there usually. it was the best decision ever as my transition into motherhood couldn’t have been smoother. from the team during my c section to the day shift nurses and the night shift’s. even housekeeping and room service. everyone was so positive and professional, it created a wonderful atmosphere for the occasion. i’m so grateful especially to the following nurses who took amazing care of my family and me: Hajarabi, Ailein, Maureen, Glory, Rachel, Ziya, Praseetha, Rica. i also want to mention the amazing MAYA who assisted me as a lactation consultant during my stay at the hospital and at a follow up meeting. she was so patient and helpful and kind. after delivery, we stayed at the VIP ward which was so comfortable and accommodating to our big family. on that note, i also want to mention Emma who coordinated the booking for me at the VIP ward and comforted me leading up to my check in. i would recommend the maternity experience at mediclinic city to any woman with the most confidence she will have a similar experience as me. every nurse that came my way knew so much about feeding and newborns and are so patient in teaching.",5 months ago
Mediclinic_City_Hospital,5.0,"I just want to give out the biggest thank you to Mediclinic Hospital. Recently I had an emergency which required for me to be hospitalized, and I have received QUALITY service from city hospital. Biggest thank you to Dr. Carlos, Nurse Anju (pediatric ward), Nurse Anne (ER). All of the services were amazing and alhamdulilah I feel amazing after their treatment. The hospital technology and equipment were amazing and really helpful. The needles, the tests, the IV’s were all painless. Thank you!!!",4 months ago
Mediclinic_City_Hospital,5.0,"I had surgery in July 2025 to remove lymph nodes from my neck, and I am incredibly grateful for Dr. Abdul Aleem's care. From start to finish, my experience was exceptional. I didn't feel any pain after the procedure, which speaks volumes about his skill and expertise. The stitches are not too visible, and he even took the time to address some previous surgery scars, minimizing their appearance. On top of that, Dr. Aleem recommended some creams that worked wonders in improving the look of my scars. I couldn't be happier with the results and highly recommend him to anyone in need of a skilled, compassionate surgeon.",a month ago
Mediclinic_City_Hospital,5.0,"Amazing service from the entire Maternity Ward team. The level of care and attention every member provided was truly beyond expectations. A special highlight was the lovely surprise couple’s dinner we received, along with the wonderful service from Corazon in the housekeeping team. The care and hospitality were simply unmatched such a beautiful way to welcome this new chapter in our lives.Thank you to the entire Mediclinic team",a month ago
Mediclinic_City_Hospital,5.0,"Amazing facilities, doctors and Nurses.

i went to ER for abdominal pain. All the doctors are very knowledgeable and will conduct and explain tests, procedures done and reason behind it. Nurses are very accomodating and helpful. I have been taken care by nurse Kaniamutha. She is very nice and professional. Thank you mediclinic city hospital",a month ago
Mediclinic_City_Hospital,5.0,"Mediclinic City Hospital.
Dr Mohamed Ansary,
Consultant Physician, Family Medicine.
I wholeheartedly recommend Dr. Mohamed Ansary for his outstanding care and compassion. As his patient, I am overwhelmed by his dedication, empathy, and willingness to go above and beyond his duty. His expertise, kindness, and support makes a significant difference in my treatment and recovery. I highly recommend him to anyone seeking a caring and skilled physician, who clearly explains diagnoses, treatments, and options.
His patient -centered care is outstanding.",2 weeks ago
Mediclinic_City_Hospital,5.0,"I had the best possible and smoothest experience with Dr valentina Giaccaglia at mediclinic healthcare city hospital. recovery after my surgery went really well, and during the surgery and follow up consultations i was very well taken care of , no issues at all. such a good listener doctor who genuinely listen and cares for her patients",a month ago
Mediclinic_City_Hospital,1.0,"This review is directed to Mediclinic City Hospital and Dr. Amel Ginawi, because the behavior of her nurse, Sunitha Poola, was absolutely disgraceful and unfit for any medical setting.

I had an appointment as a new patient at 11:40 AM. After checking in properly and being told by the main receptionist that I was next, another woman with a 12:40 PM appointment walked in and was allowed to go in before me not because of any emergency, but simply because Snuthi Poola decided she was more important. The nurse blatantly dismissed protocol, was laughing in the hallway with the other patient, and took me in for just 3 minutes to check weight/height, and in that moment, I told her clearly that I had tested positive for lupus a serious autoimmune disease that can affect vital organs. Her response? She still told me to wait for the other patient to finish. No concern. No urgency. No triage. Nothing.

When I confronted her, she didn’t apologize instead, she argued, made excuses, and claimed the other patient was “an existing customer,” as if that justifies completely ignoring the appointment schedule.
Worse, she lied and said the patient was dizzy even though no mention of dizziness was made at reception, and even if it were true, it has nothing to do with seeing a rheumatologist. Dizziness is not an urgent symptom in a rheumatology clinic. If it were a true emergency, the patient should have been sent to urgent care or a different specialty, not allowed to cut the line under a false excuse. That explanation was clearly a cover-up for blatant favoritism and unprofessionalism.

To make things worse, the nurse knew I was in a hurry, and if she had any true concern for patient well-being, she would have considered that I was coming in for a serious health issue, not a basic check-up. She had no idea what condition I was being seen for, and for all she knew, my case could have been far more urgent than the other patient’s. Her decision to ignore that and prioritize someone simply because they were a “regular” shows just how irresponsible and unprofessional she truly is.

I’ve been an existing customer myself at another Hospital won’t mention its name and I have never once seen a new patient get sidelined like this. Her behavior was rude, condescending, and dishonest. She treated me like I was too dumb to understand how the system works when in reality, she was the one breaking it.

The rest of the nursing staff were no better not one stepped in, and their body language clearly showed they were annoyed I was even speaking up. The only two people who acted with decency were the main receptionist, who initially said it was my turn, and the nurse manager, who kindly stepped in after everything and tried to salvage the situation. Honestly, she doesn’t deserve to work in a place where patients are ignored, dismissed, and treated like they’re in the way.

Snuthi Poola’s attitude, dishonesty, and lack of basic professionalism is unacceptable. I walked out completely disrespected, with no apology from her, and I will never return. If this is how Dr. Amel Ginawi’s staff treats patients, especially new ones, then I strongly do not recommend this hospital to anyone.

I truly have more words but no words can explain my disappointment and how my health was dismissed by the nurse!",3 months ago
Mediclinic_City_Hospital,5.0,Dr. Ansary took a broad interest in my overall health and lifestyle and adopted a coaching style to help me improve my position. This is fairly unique among GPs / family medicine doctors. Generous with his time and a smart guy.,5 days ago
Mediclinic_City_Hospital,5.0,"I had a wonderful experience with Dr. M. Saadat and Nurse Eunice C. They were both incredibly professional, kind, and attentive throughout my visit. They made me feel completely at ease with their warm and caring approach. They listened carefully to my concerns, explained everything clearly, and ensured I was comfortable at every step. I also noticed how meticulous they were about cleanliness and hygiene, which I truly appreciated. Their compassionate care and attention to detail made all the difference. Thank you",3 months ago
Mediclinic_City_Hospital,5.0,"I want to sincerely thank Dr. Valentina Giaccaglia and her team! The doctor explains everything clearly, supports and makes you feel safe and calm. The whole process went smooth, and the recovery is very easy. I appreciate genuine care and kindness. It’s rare to meet such a doctor!
Thank you!",a month ago
Mediclinic_City_Hospital,5.0,"🌟🌟🌟🌟🌟
Exceptional Care by Dr. Duff – Highly Recommend!

I recently had a consultation with Dr. Duff, Neurosurgeon, and I was truly impressed. From the moment the appointment began, he was incredibly thorough, taking the time to carefully review my case and listen to all my concerns.

His examination was meticulous, and his approach reflected deep expertise and genuine care. What stood out the most was his clear and patient counseling – he explained everything in a way that was easy to understand and left me feeling informed and reassured.

Dr. Duff’s professionalism, kindness, and attention to detail made a difficult time much easier to navigate. I am very grateful to have been seen by such a competent and compassionate specialist.

Thank you, Dr. Duff, for your outstanding care!",4 months ago
Mediclinic_City_Hospital,5.0,"Dr. Mohammed Ansary is an excellent family medicine doctor. He takes the time to listen and explain things clearly, and you can tell he genuinely cares about his patients. His guidance has really helped me, and I appreciate his honesty and professionalism. Highly recommend him.",4 weeks ago
Mediclinic_City_Hospital,5.0,"We’ve been blessed to have Dr. Kavita deliver both of our babies, and we couldn’t be more grateful. She is kind, attentive, and truly listens, working with us to make the best decisions. When it counted, her decisive medical calls prioritized my wife’s health and proved absolutely right both times. We believe the health of our babies — and their mother — is thanks to her incredible care and expertise. Highly recommended!",2 months ago
Mediclinic_City_Hospital,5.0,"We were in a difficult situation, but the nurses and doctors were with us and made sure we are well taken care of. Huge thanks to the nurses and doctors in PICU! We are grateful and we appreciate your genuine concern and empathy to us. ❤️",5 days ago
Mediclinic_City_Hospital,5.0,"I had a wonderful experience with Dr. Natasha Shah. From the start, she was incredibly attentive and took the time to truly listen. She asked all the right questions to understand my concerns thoroughly, which immediately made me feel at ease. What I appreciated most was her transparency — she clearly explained all the available treatment options and walked me through the pros and cons of each. I felt informed, respected, and empowered to make the best decision for my health. Highly recommend her!",3 months ago
Mediclinic_City_Hospital,5.0,"Mr Ibrahim from emergency desk helped me and my daughter and he want an extra mile , where he called the insurance to link my insurance with National ID as my daughter had a pneumonia at that night and because of him my daughter had the chance to recieve the treatment and she was  admitted for 3 nights . Thank you Ibrahim and god bless you and your family , I would like to recognize his efforts and dedication.",3 months ago
Mediclinic_City_Hospital,5.0,"Dr. Natasha combines warmth with excellent clinical judgment. She takes a step-by-step approach, carefully explaining each stage of the plan. Rather than prescribing medication right away, she starts with practical lifestyle changes aimed at correcting abnormalities and addressing the root cause. I felt heard, supported, and confident in the path forward. Truly outstanding care! Highly recommended!!",2 months ago
Mediclinic_City_Hospital,5.0,"Staff are all friendly from reception to laboratory down to nurses and pharmacy. Doctor are amazing,  they explain very well the procedure , causes and best treatment for the patient. I've done day procedure and the room is excellent, very neat and spacious. Also the food is excellent!",3 weeks ago
Mediclinic_City_Hospital,5.0,"The hospital maintains an exceptionally clean environment, with professional and courteous staff who ensure timely delivery of results. During my recent executive check-up, I was well accommodated throughout the entire process. I would like to extend my sincere appreciation to Dr. Mohammed Ansary, Mrs. Sreela Nair, and Ms. Luz Abadilla for their outstanding service and support. I highly recommend this hospital.",a month ago
Mediclinic_City_Hospital,5.0,"For Emergency room!
I would like to thank all the staff at Mediclinic City Hospital Emergency Room for their excellent care. A special thanks to Dr. Phillip Furstenburg — he is one of the kindest, most caring doctors I have ever met. He took such great care of my mom and treated her with compassion and professionalism. I would also like to thank Ms. Anna, the nurse, who was incredibly kind and helpful throughout. I truly appreciate the support and dedication from the entire team.",2 months ago
Mediclinic_City_Hospital,5.0,"I brought my daughter to the paediatrics department and was extremely pleased with the professionalism and kindness of Dr. Zarife Daoud. My daughter is usually very nervous about visiting the doctor, but Dr. Zarife managed her with such care and attention that she left with a big smile. Not only does she engage wonderfully with children, but her medical knowledge and the level of care she provides are truly exceptional",4 weeks ago
Mediclinic_City_Hospital,5.0,"Very very grateful for dr saima with our baby boy noah, really put us at ease, incredibly thorough with tests and discussed next steps with us as parents. Cannot thank her enough. Truly an amazing Paediatrician.",2 weeks ago
Mediclinic_City_Hospital,4.0,"I had been for a check up and the health package team was absolutely great in coordinating and arranging the complete process, with great care and attention.
I would like to express my satisfaction and convey special regards to Jenna and Luz for the professional and proactive assistance. Keep it up👍",3 weeks ago
Mediclinic_City_Hospital,5.0,"A big thank you to Dr. Zaid in the ER for the exceptional care. He was not only professional and knowledgeable but also kind, patient, and truly reassuring in a stressful moment. His calm and compassionate approach made a difficult situation much easier. Deeply grateful for his support and excellent medical care.",3 weeks ago
Mediclinic_City_Hospital,5.0,"I would like to sincerely thank Dr. Alla Jalabi for the excellent care and attention I received during my hospital stay. The doctor was professional, kind, and very supportive, making me feel comfortable and well-informed about my treatment. I truly appreciate the dedication and compassion shown. Thank you for your outstanding service.",a month ago
Mediclinic_City_Hospital,5.0,"Dr. Shah is an excellent doctor. Thorough, attentive, and genuinely cares about her patients. She takes the time to understand the issue and ensures the treatment is effective. I really appreciate that she follows up to check on progress. Highly recommended!",a month ago
Mediclinic_City_Hospital,5.0,The hospital has amazing staff and almost zero wait time and very easy to navigate through it. Dr. Mohamed Ansary from family medicine is a great doctor. He is very well rounded and not only took care of what I came in for but also made sure to ask about everything else as well and took everything I said into account.,4 weeks ago
Mediclinic_City_Hospital,5.0,"Had a great experience at Mediclinic City Hospital. I visited for dizziness and Dr. Mohamed Ansry was attentive, explained everything clearly, and reassured me throughout. The staff were professional and the process was smooth—highly recommended.",a week ago
Mediclinic_City_Hospital,5.0,"I recently delivered my baby at Mediclinic City Hospital under the care of Dr. Sangeeta Pathak, and I’m truly thankful for the wonderful care she provided. From the very start, she was not only knowledgeable but also incredibly supportive and kind. She always took the time to listen to me, patiently answering all my questions and easing any worries I had along the way. I always felt like I could rely on her guidance.

During delivery, her calm and reassuring presence made me feel safe and cared for. The midwives also provided excellent care for which I am grateful. Dr. Pathak’s genuine compassion and support made a huge difference in my experience, and I felt like I was in the best hands. I highly recommend her to anyone seeking a caring and dedicated OBGYN!",3 months ago
Mediclinic_City_Hospital,5.0,"Dr. Mohammad Subhan Ansary is an excellent family physician. His history taking, communication, and patient management skills are top notch. He has broad knowledge of the vast field of medicine which shows when he is communicating with the patient in a manner understandable by any patient.
I highly recommend him.",2 weeks ago
Mediclinic_City_Hospital,5.0,"Heartfelt Appreciation for Exceptional Care
Dear Dr. Taohid Oladele Oshodi, Dr. Murielle Beotin, and the entire team,

I am writing to express my deepest gratitude for the outstanding care and kindness I received during my recent port cast removal procedure at Mediclinic. From the moment I arrived, I felt supported, respected, and genuinely cared for by every member of your team.

A special thanks to Dr. Taohid Oshodi and Dr. Murielle Beotin for your professionalism, patience, and gentle approach throughout the procedure. Your reassurance and expertise made all the difference in making the experience smooth and comfortable.

To the nursing staff: Joyce Torcino, Steffy Stephen, Suma Joseph, and Sofji Tony, thank you for your warmth and attentiveness. You created an environment that felt safe and compassionate.

I would also like to recognize Subulakshmi Velludanei, the technician, for her efficiency and kindness, and Sai, the porter, for his helpfulness and cheerful attitude.

In a time when medical visits can often feel rushed or impersonal, your team reminded me of the power of human connection in healthcare. Thank you for going above and beyond with such sincerity and grace.

With heartfelt appreciation,
Zainab Al-Abadla",Edited 5 months ago
Mediclinic_City_Hospital,5.0,"Great experience with this hospital, service was immaculate. Special thank you to nurse Jeddahlyn in the cardiology clinic, she was extremely cooperative, patient and kind. She helped my mom throughout her whole visit, she is very professional and sweet.",a month ago
Mediclinic_City_Hospital,5.0,"I recently underwent a surgery with Dr. Valentina Giaccaglia. From our very first appointment, I found her to be very thorough in her diagnosis, extremely qualified as well as compassionate. She very clearly and accurately explained what I should be expecting after the surgery and the days to follow. Her post operative care has been very reassuring as she has followed up with me on a weekly basis. She made this whole process comforting and full of ease for me. I cannot thank her enough.",3 months ago
Mediclinic_City_Hospital,5.0,"I had an excellent experience with Dr. Mohammed Ansary at Mediclinic City Hospital. He provided my results quickly and explained everything with great clarity and insight. He was very approachable, genuinely caring, and even shared his contact for any follow-up questions. Highly recommended!",a month ago
Mediclinic_City_Hospital,5.0,"“I am grateful for the exceptional support you provided during my time at your hospital. Thank you for your outstanding dedication and care. . Would like to say Thanks to the ED staff nurse Hannah and medical staff  Nurse Aiswarya, Jamila, jessica, Frailyn and roshni also For catering staff sumitra and romawa. Your genuine concern and support have meant a lot to me. Best service and best food and best care.",6 months ago
Mediclinic_City_Hospital,5.0,"After having a poor experience with a doctor at Mediclinic City Hospital, I was determined to take my records and move to KCL. I had undergone a scan and was waiting for the doctor to call me to discuss the results. However, a week passed and I hadn’t heard anything, so I decided to call the clinic—only to be informed that the doctor had left the practice.

Fast forward, I then received a call from Dr. Mohammed Ansary. Although I had already made up my mind to leave City Hospital, I found myself instantly drawn back to the clinic because of his warm and personable approach. It felt as though I was speaking with a friend I had known for years. As a result, I’ve decided to stay at the clinic under Dr. Ansary’s care.",3 weeks ago
Mediclinic_City_Hospital,5.0,"From the bottom of my heart, I really want to thank Dr. ElRasheed for being hospitable, super kind, and am very grateful for the exceptional care he provided whenever I was rushed in the emergency room. He asked me whatever I need. It is rare to find a doctor who combines such professionalism with such a warm, human touch. I felt reassured every step of the way, and I always knew I was in the best hands. Also, shout out to nurse Akshira  the pregnant and beautiful woman who was very patient, and has the genuine compassion. She gave me great comfort throughout my treatment. Thank you so much!❤️❤️❤️",2 months ago
Mediclinic_City_Hospital,5.0,"I had a very positive experience with Dr. Kavita during my pregnancy. She always kindly listens to my concerns and helps me address them. She was incredible during my delivery and my postpartum period. I would also like to thank the amazing midwifes Titilia and Emma for having wonderful attitudes. They showed me much kindness and support and I couldn’t have done it without them. And thanks to Georgette for taking the time to show us around the hospital and wards.
Thanks to all the staff and nurses for making my stay and experience unforgettably wonderful.",2 months ago
Mediclinic_City_Hospital,5.0,"Great medical facility, incredibly hygienic, great treatments and aftercare, Dr Yacoub is a knowledgeable and caring specialist, very good diagnostics and treatments. Gladie is a very attentive and caring nurse, very supportive and detailed ensuing smooth appointments, treatments and all insurance approvals. Highly recommend the facility and Dr Yacoub and his team",a month ago
Mediclinic_City_Hospital,5.0,Visited the hospital as walk-in without prior appointment asking to meet a doctor “GP” the receptionist was very helpful he took me to a nurse who offered to book me an appointment and in just 15-20 minutes I met the doctor and following that it took few minutes only to get the medicine from the Pharmacy. The entire visit took me less than one hour! This is an amazing service. Thank you Mediclinic,a week ago
Mediclinic_City_Hospital,5.0,"Welcoming staff, professional and attentive. The hospital is clean, well organized and equipped with modern equipment. The doctors take the time to listen and explain everything clearly. The nurses were kind, supportive and always available to assist.
Overall, I highly recommend Mediclinic City Hospital to anyone who is looking for excellent medical care.
Thank you!",2 months ago
Thumbay_Hospital_Ajman,5.0,"I just want to thank you Mr Mohamad Atiyab, reception- radiology department,  for everything you've done. I can’t tell you how much I appreciate the care and attention you’ve given me during my visit. It really made a difference. Good job and keep it up......",a month ago
Thumbay_Hospital_Ajman,5.0,"🌟🌟🌟🌟🌟
I recently completed my physiotherapy sessions with Dr. Ruchita and Dr. Aqsa, and I am extremely satisfied with the care I received. Both doctors are highly professional, dedicated, and supportive throughout the treatment. When I started, my pain level was quite high, but with their expert guidance and encouragement, I feel so much better now. Their approach is both caring and professional, which made every session comfortable and effective. I truly appreciate their hard work and highly recommend their services to anyone in need of physiotherapy.",a month ago
Thumbay_Hospital_Ajman,5.0,"would like to express my sincere appreciation to Dr. Mohd Shahid Bhat for his dedication and professionalism. He has been extremely attentive and supportive throughout my treatment, showing genuine care and concern for his patients. His continuous follow-up and commitment to providing the best possible care truly reflect his passion for his work and his patients’ well-being.",4 days ago
Thumbay_Hospital_Ajman,5.0,"I have a dental phobia, and it took me nearly 4 years to finally have my horizontally impacted wisdom tooth removed. Dr. Nanees(Specialist dental surgeon )performed the surgery, and although I was very very  nervous, the doctor’s constant reassurance throughout the procedure really helped me stay calm. The surgery went smoothly and It’s day 2 now , the wound is recovering well . I’m very happy with the experience — what a relief! The procedure was far less intimidating  than a standard wisdom extraction:)",a month ago
Thumbay_Hospital_Ajman,5.0,I went total hip replacement after which I had lot of pain in my hips and thighs so I was recommended to do physiotherapy .I came to thumbay hospital ajman and took my treatment from Dr Ruchita Kadam and I want to say she is very professional with her work. She taught me exercises which have helped me a lot to regain my mobility back. Very happy with her treatment.God bless and best luck to her.,4 weeks ago
Thumbay_Hospital_Ajman,3.0,"I have consulted Dr. Raed Hussain (ER duty doctor) and Dr. Noman (Orthopedician) yesterday. Am extremely happy with Dr. Raed Hussein, who patiently listened to my complaints and provided me with needful treatment and referredme to Dr. Noman, who did the further diagnosis.

I am very unsatisfied with the reception of radiology dept. They have sticked the contact number to call n enquire (ABC), but i am not sure for what it is for. Its all time out of reachable, out of network, temporarily disconnected.

I have difficulty to go and collect my report in person, so gave with my contact details and email and everything, but no updates. Saddest part is that only one person is handling the whole reception of radiology.

About the Chest Xray i took, only thrle AP view is good enough, in LAO and RAO is not clear at all.
What is the use of making multiple exposure to the patient???!!..

The same happened in reception of Emergency. At 1.00am and 2.00am ,if anyone is coming with pain or discomfort, they have to wait in a queue, to get token, check the insurance availability and all, and one guy alone has to handle the ER reception.

Thumbay , please look forward to this issues, make it hustle free. People come to your hospital for ease, dont harden their life with poor management and patient support.",2 months ago
Thumbay_Hospital_Ajman,5.0,I had a great experience treated by Dr Ruchitra jaisingh who is a physiotherapist in Thumbay hospital Ajman. She is well experienced along with that the way she treats her patients to make them feel comfortable is just great. I would highly recommend her❤️,a month ago
Thumbay_Hospital_Ajman,5.0,"I am very grateful to Allah ,I met Dr.Kapil Das at Thumbay hospital Ajman.
He treated my Acute congestive glaucoma attack, related vision loss promptly and restored my vision to 6/6.
I hope Dr.Kapil continues to treat many eye patients in Thumbay hospital for a long time.
My thanks again to Dr.Kapil for his correct diagnosis, prompt treatment, friendly nature and good care.",a month ago
