hospital,rating,review_text,datetime,cleaned_text,translated_text,lemmatized_text,Sentiment_Label,Sentiment_Score
Thumbay_Hospital_Ajman,1.0,"I’m very disappointed with the reception staff at the hospital, especially the female staff answering phone calls. They seem completely uninterested in speaking properly or helping the patients. It feels like they are in “sleep mode” while talking, not listening to what we are saying or showing any willingness to assist.

It’s really frustrating, and I’m not sure how they are even working in such a responsible position. If this is the attitude towards patients, I would rather find another hospital that takes care and communication seriously.",3 months ago,i m very disappointed with the reception staff at the hospital especially the female staff answering phone calls they seem completely uninterested in speaking properly or helping the patients it feels like they are in sleep mode while talking not listening to what we are saying or showing any willingness to assist it s really frustrating and i m not sure how they are even working in such a responsible position if this is the attitude towards patients i would rather find another hospital that takes care and communication seriously,i m very disappointed with the reception staff at the hospital especially the female staff answering phone calls they seem completely uninterested in speaking properly or helping the patients it feels like they are in sleep mode while talking not listening to what we are saying or showing any willingness to assist it s really frustrating and i m not sure how they are even working in such a responsible position if this is the attitude towards patients i would rather find another hospital that takes care and communication seriously,I m very disappointed with the reception staff at the hospital especially the female staff answer phone call they seem completely uninterested in speak properly or help the patient it feel like they be in sleep mode while talk not listen to what we be say or show any willingness to assist it s really frustrating and I m not sure how they be even work in such a responsible position if this be the attitude towards patient I would rather find another hospital that take care and communication seriously,NEGATIVE,0.9997484087944031
Thumbay_Hospital_Ajman,5.0,Had a great experience at the facility. Every process is very fast and I'm happy for chosing Thumbay Hospital but only in nuaimiya. The university hospital seems very busy so I had a delay in receiving my Ultrasound Results. However I had a opposite experience with great care at nuaimiya Hospital. I thank Dr. Jayamurugan Poopandi who suggested me here and my great thanks to Dr. Asim Rafiq who did the surgery. My special thanks to the nurse Ashna Kadar who is 8 months pregnant but still working hard and being very sweet with the patients. Happy experience overall.,6 months ago,had a great experience at the facility every process is very fast and i m happy for chosing thumbay hospital but only in nuaimiya the university hospital seems very busy so i had a delay in receiving my ultrasound results however i had a opposite experience with great care at nuaimiya hospital i thank dr jayamurugan poopandi who suggested me here and my great thanks to dr asim rafiq who did the surgery my special thanks to the nurse ashna kadar who is 8 months pregnant but still working hard and being very sweet with the patients happy experience overall,had a great experience at the facility every process is very fast and i m happy for chosing thumbay hospital but only in nuaimiya the university hospital seems very busy so i had a delay in receiving my ultrasound results however i had a opposite experience with great care at nuaimiya hospital i thank dr jayamurugan poopandi who suggested me here and my great thanks to dr asim rafiq who did the surgery my special thanks to the nurse ashna kadar who is 8 months pregnant but still working hard and being very sweet with the patients happy experience overall,have a great experience at the facility every process be very fast and I m happy for chose thumbay hospital but only in nuaimiya the university hospital seem very busy so I have a delay in receive my ultrasound result however I have a opposite experience with great care at nuaimiya hospital I thank dr jayamurugan poopandi who suggest I here and my great thank to dr asim rafiq who do the surgery my special thank to the nurse ashna kadar who be 8 month pregnant but still work hard and be very sweet with the patient happy experience overall,POSITIVE,0.9936256408691406
Thumbay_Hospital_Ajman,5.0,"I suffered a bike accident and had to undergo surgery on my wrist. Following the operation, I was unable to fold my fingers and experienced severe pain. After taking 10–12 physiotherapy sessions with Dr. Ruchita Kadam, I am now completely pain-free, and my fingers have regained full mobility and normal function. I am truly grateful for her professional attitude, effective treatment, and well-guided exercises. A big thank you to Dr. Ruchita Kadam and Thumbay Hospital. I would highly recommend her for her top-notch physiotherapy care.",2 months ago,i suffered a bike accident and had to undergo surgery on my wrist following the operation i was unable to fold my fingers and experienced severe pain after taking 10 12 physiotherapy sessions with dr ruchita kadam i am now completely pain free and my fingers have regained full mobility and normal function i am truly grateful for her professional attitude effective treatment and well guided exercises a big thank you to dr ruchita kadam and thumbay hospital i would highly recommend her for her top notch physiotherapy care,i suffered a bike accident and had to undergo surgery on my wrist following the operation i was unable to fold my fingers and experienced severe pain after taking 10 12 physiotherapy sessions with dr ruchita kadam i am now completely pain free and my fingers have regained full mobility and normal function i am truly grateful for her professional attitude effective treatment and well guided exercises a big thank you to dr ruchita kadam and thumbay hospital i would highly recommend her for her top notch physiotherapy care,I suffer a bike accident and have to undergo surgery on my wrist follow the operation I be unable to fold my finger and experience severe pain after take 10 12 physiotherapy session with dr ruchita kadam I be now completely pain free and my finger have regain full mobility and normal function I be truly grateful for her professional attitude effective treatment and well guide exercise a big thank you to dr ruchita kadam and thumbay hospital I would highly recommend she for her top notch physiotherapy care,POSITIVE,0.9973804354667664
Thumbay_Hospital_Ajman,1.0,"The management is so bad- they kept only one nurse who is also the receptionist and also handling the treatment room and is running around. I feel sorry for her because she is doing everything and she is ideally getting exploited but the management is trash. Been waiting for 30 mins and more for my appointment which was to start 20 minutes ago.

They kept only one nurse for everything. Im not even on insurance but im glad i witnessed this because it will he surely my first and last visit.",7 months ago,the management is so bad they kept only one nurse who is also the receptionist and also handling the treatment room and is running around i feel sorry for her because she is doing everything and she is ideally getting exploited but the management is trash been waiting for 30 mins and more for my appointment which was to start 20 minutes ago they kept only one nurse for everything im not even on insurance but im glad i witnessed this because it will he surely my first and last visit,the management is so bad they kept only one nurse who is also the receptionist and also handling the treatment room and is running around i feel sorry for her because she is doing everything and she is ideally getting exploited but the management is trash been waiting for 30 mins and more for my appointment which was to start 20 minutes ago they kept only one nurse for everything im not even on insurance but im glad i witnessed this because it will he surely my first and last visit,the management be so bad they keep only one nurse who be also the receptionist and also handle the treatment room and be run around I feel sorry for she because she be do everything and she be ideally getting exploit but the management be trash be wait for 30 min and more for my appointment which be to start 20 minute ago they keep only one nurse for everything I m not even on insurance but I m glad I witness this because it will he surely my first and last visit,POSITIVE,0.9703928828239441
Thumbay_Hospital_Ajman,1.0,"The worst ever in everything
My experience at this hospital was extremely disappointing due to multiple issues:

1. **Appointment Booking**: It’s nearly impossible to reach them by phone. After multiple attempts, they either don’t answer or book the wrong appointment.
2. **Staff Negligence**: The employees are careless and unprofessional—both on the phone and at the reception counter. They work painfully slow, causing unnecessarily long wait times.
3. **Poor Doctor Quality**: The doctors lacked competence, providing unreliable diagnoses and unprofessional treatment.

I would **never** recommend this hospital to anyone. The service is disorganized, the staff is indifferent, and the overall experience was unacceptable.",3 months ago,the worst ever in everything my experience at this hospital was extremely disappointing due to multiple issues 1 appointment booking it s nearly impossible to reach them by phone after multiple attempts they either don t answer or book the wrong appointment 2 staff negligence the employees are careless and unprofessional both on the phone and at the reception counter they work painfully slow causing unnecessarily long wait times 3 poor doctor quality the doctors lacked competence providing unreliable diagnoses and unprofessional treatment i would never recommend this hospital to anyone the service is disorganized the staff is indifferent and the overall experience was unacceptable,the worst ever in everything my experience at this hospital was extremely disappointing due to multiple issues 1 appointment booking it s nearly impossible to reach them by phone after multiple attempts they either don t answer or book the wrong appointment 2 staff negligence the employees are careless and unprofessional both on the phone and at the reception counter they work painfully slow causing unnecessarily long wait times 3 poor doctor quality the doctors lacked competence providing unreliable diagnoses and unprofessional treatment i would never recommend this hospital to anyone the service is disorganized the staff is indifferent and the overall experience was unacceptable,the bad ever in everything my experience at this hospital be extremely disappointing due to multiple issue 1 appointment booking it s nearly impossible to reach they by phone after multiple attempt they either don t answer or book the wrong appointment 2 staff negligence the employee be careless and unprofessional both on the phone and at the reception counter they work painfully slow causing unnecessarily long wait time 3 poor doctor quality the doctor lack competence provide unreliable diagnosis and unprofessional treatment I would never recommend this hospital to anyone the service be disorganize the staff be indifferent and the overall experience be unacceptable,NEGATIVE,0.9997029900550842
Thumbay_Hospital_Ajman,1.0,"0 stars ..Worst hospital faced in my life.
Charged too high and made us do early delivery, made us do lot of medical reports which wasn't needed at all. Lifetime saving vanished behind them.
My child was in ICU for 10 days.
Per day bed rent was 3000 aed.
Fraud is one word.",a month ago,0 stars worst hospital faced in my life charged too high and made us do early delivery made us do lot of medical reports which wasn t needed at all lifetime saving vanished behind them my child was in icu for 10 days per day bed rent was 3000 aed fraud is one word,0 stars worst hospital faced in my life charged too high and made us do early delivery made us do lot of medical reports which wasn t needed at all lifetime saving vanished behind them my child was in icu for 10 days per day bed rent was 3000 aed fraud is one word,0 star bad hospital face in my life charge too high and make we do early delivery make we do lot of medical report which wasn t need at all lifetime saving vanish behind they my child be in icu for 10 day per day bed rent be 3000 aed fraud be one word,NEGATIVE,0.9970449805259705
Thumbay_Hospital_Ajman,5.0,"We had been searching for a good doctor specialised in physiotherapy and we found in Thumbay Hospital, Ajman. Dr Ruchita is a good guide, also a good doctor who helped my wife get better from her acute back ache. She supported her from the beginning and continued till the end of the session. We wish her all the best in her endeavour.",2 months ago,we had been searching for a good doctor specialised in physiotherapy and we found in thumbay hospital ajman dr ruchita is a good guide also a good doctor who helped my wife get better from her acute back ache she supported her from the beginning and continued till the end of the session we wish her all the best in her endeavour,we had been searching for a good doctor specialised in physiotherapy and we found in thumbay hospital ajman dr ruchita is a good guide also a good doctor who helped my wife get better from her acute back ache she supported her from the beginning and continued till the end of the session we wish her all the best in her endeavour,we have be search for a good doctor specialise in physiotherapy and we find in thumbay hospital ajman dr ruchita be a good guide also a good doctor who help my wife get well from her acute back ache she support she from the beginning and continue till the end of the session we wish she all the good in her endeavour,POSITIVE,0.9982262253761292
Thumbay_Hospital_Ajman,1.0,"The doctors at this hospital are and experienced.  However, the main concern lies in the extended wait times for services—whether it's for consultations, laboratory tests, or imaging procedures such as X-rays.

Additionally, I underwent lab tests yesterday but have not yet received the report via email. I tried reaching out through the WhatsApp contact provided, but unfortunately have not received any response.",3 months ago,the doctors at this hospital are and experienced however the main concern lies in the extended wait times for services whether it s for consultations laboratory tests or imaging procedures such as x rays additionally i underwent lab tests yesterday but have not yet received the report via email i tried reaching out through the whatsapp contact provided but unfortunately have not received any response,the doctors at this hospital are and experienced however the main concern lies in the extended wait times for services whether it s for consultations laboratory tests or imaging procedures such as x rays additionally i underwent lab tests yesterday but have not yet received the report via email i tried reaching out through the whatsapp contact provided but unfortunately have not received any response,the doctor at this hospital be and experience however the main concern lie in the extended wait time for service whether it s for consultation laboratory test or imaging procedure such as x ray additionally I undergo lab test yesterday but have not yet receive the report via email I try reach out through the whatsapp contact provide but unfortunately have not receive any response,NEGATIVE,0.9983949065208435
Thumbay_Hospital_Ajman,1.0,"The worst service I have experienced from any hospital since moving to the UAE.There is no proper queueing system and absolutely no clarity on waiting times. Appointments are not honored, and it’s clear that management has made no effort to implement a structured process that ensures patient satisfaction.The radiology department, in particular, is appalling. One staff member had an extremely poor attitude. When I raised concerns about their consistently low ratings and frequent customer complaints, he blatantly responded that he didn’t care. That says everything about the culture of the place. To date, I’ve spent over AED 500 on tests and still have no clear results or understanding of my medical condition. At this point, I have no option but to seek proper care from another hospital.",3 months ago,the worst service i have experienced from any hospital since moving to the uae there is no proper queueing system and absolutely no clarity on waiting times appointments are not honored and it s clear that management has made no effort to implement a structured process that ensures patient satisfaction the radiology department in particular is appalling one staff member had an extremely poor attitude when i raised concerns about their consistently low ratings and frequent customer complaints he blatantly responded that he didn t care that says everything about the culture of the place to date i ve spent over aed 500 on tests and still have no clear results or understanding of my medical condition at this point i have no option but to seek proper care from another hospital,the worst service i have experienced from any hospital since moving to the uae there is no proper queueing system and absolutely no clarity on waiting times appointments are not honored and it s clear that management has made no effort to implement a structured process that ensures patient satisfaction the radiology department in particular is appalling one staff member had an extremely poor attitude when i raised concerns about their consistently low ratings and frequent customer complaints he blatantly responded that he didn t care that says everything about the culture of the place to date i ve spent over aed 500 on tests and still have no clear results or understanding of my medical condition at this point i have no option but to seek proper care from another hospital,the bad service I have experience from any hospital since move to the uae there be no proper queueing system and absolutely no clarity on waiting time appointment be not honor and it s clear that management have make no effort to implement a structured process that ensure patient satisfaction the radiology department in particular be appal one staff member have an extremely poor attitude when I raise concern about their consistently low rating and frequent customer complaint he blatantly respond that he didn t care that say everything about the culture of the place to date I ve spend over ae 500 on test and still have no clear result or understanding of my medical condition at this point I have no option but to seek proper care from another hospital,NEGATIVE,0.99965500831604
Thumbay_Hospital_Ajman,3.0,"I would like to express my deepest appreciation to Dr. Ruchita and Dr. Aksa for their outstanding care and dedication during my physiotherapy treatment for my broken arm. From the very first session, Dr. Ruchita made me feel heard, supported, and confident in my recovery. Her professionalism, attention to detail, and genuine kindness truly made a difference in my healing journey. Thanks to her expert guidance and encouragement, I’m regaining strength and mobility day by day. I’m truly grateful for her help and would highly recommend her to anyone in need of physiotherapy care.",3 months ago,i would like to express my deepest appreciation to dr ruchita and dr aksa for their outstanding care and dedication during my physiotherapy treatment for my broken arm from the very first session dr ruchita made me feel heard supported and confident in my recovery her professionalism attention to detail and genuine kindness truly made a difference in my healing journey thanks to her expert guidance and encouragement i m regaining strength and mobility day by day i m truly grateful for her help and would highly recommend her to anyone in need of physiotherapy care,i would like to express my deepest appreciation to dr ruchita and dr aksa for their outstanding care and dedication during my physiotherapy treatment for my broken arm from the very first session dr ruchita made me feel heard supported and confident in my recovery her professionalism attention to detail and genuine kindness truly made a difference in my healing journey thanks to her expert guidance and encouragement i m regaining strength and mobility day by day i m truly grateful for her help and would highly recommend her to anyone in need of physiotherapy care,I would like to express my deep appreciation to dr ruchita and dr aksa for their outstanding care and dedication during my physiotherapy treatment for my broken arm from the very first session dr ruchita make I feel hear support and confident in my recovery her professionalism attention to detail and genuine kindness truly make a difference in my healing journey thank to her expert guidance and encouragement I m regain strength and mobility day by day I m truly grateful for her help and would highly recommend she to anyone in need of physiotherapy care,POSITIVE,0.9998518228530884
Thumbay_Hospital_Ajman,5.0,"I took treatment for my wrist pain, from Dr Ruchita. i m feeling so good. it was very difficult to lift heavy weight  and lot of pressure was there on the wrist. But after few sessions and proper exercises i am feeling so much relief. Thank you doctor.",5 months ago,i took treatment for my wrist pain from dr ruchita i m feeling so good it was very difficult to lift heavy weight and lot of pressure was there on the wrist but after few sessions and proper exercises i am feeling so much relief thank you doctor,i took treatment for my wrist pain from dr ruchita i m feeling so good it was very difficult to lift heavy weight and lot of pressure was there on the wrist but after few sessions and proper exercises i am feeling so much relief thank you doctor,I take treatment for my wrist pain from dr ruchita I m feel so good it be very difficult to lift heavy weight and lot of pressure be there on the wrist but after few session and proper exercise I be feel so much relief thank you doctor,POSITIVE,0.9986068606376648
Thumbay_Hospital_Ajman,1.0,"Very poor diagnosis.
I went to hospital for stomach pain and the ultrasound result showed I had swollen gallbladder. I went to operations department and complained that I don't have the organ because it was removed. Be safe and get second opinion. No action taken even after my complain",3 months ago,very poor diagnosis i went to hospital for stomach pain and the ultrasound result showed i had swollen gallbladder i went to operations department and complained that i don t have the organ because it was removed be safe and get second opinion no action taken even after my complain,very poor diagnosis i went to hospital for stomach pain and the ultrasound result showed i had swollen gallbladder i went to operations department and complained that i don t have the organ because it was removed be safe and get second opinion no action taken even after my complain,very poor diagnosis I go to hospital for stomach pain and the ultrasound result show I have swell gallbladder I go to operation department and complain that I don t have the organ because it be remove be safe and get second opinion no action take even after my complain,NEGATIVE,0.9969176054000854
Thumbay_Hospital_Ajman,5.0,I had a wonderful experience with Dr. Ruchita( Physiotherapist). Her positive attitude and encouragement kept me motivated during my recovery.,a month ago,i had a wonderful experience with dr ruchita physiotherapist her positive attitude and encouragement kept me motivated during my recovery,i had a wonderful experience with dr ruchita physiotherapist her positive attitude and encouragement kept me motivated during my recovery,I have a wonderful experience with dr ruchita physiotherapist her positive attitude and encouragement keep I motivated during my recovery,POSITIVE,0.9998506307601929
Thumbay_Hospital_Ajman,1.0,"Very dispointed, yesterday i visited & consulated the doctor. They give me super Saturday offer. I asked the receiption is this free, again asked to the a staff in the cabin. She told if it is apporved you will get message. Night i got the message & call & told to me that apporved. So come tomorrow to give blood sample. Early morning today i went to emergency section. They are asking me 87 Dhs. They don't got any information from office.  So who's mistake is this...  I ate last night food & come to check my blood sugar level after 8 hrs of fasting.  A sugar patient this much time fasting is difficult without drinking a drop of water.  You guys your customer service very bad. I will not suggest to anybody.",4 months ago,very dispointed yesterday i visited consulated the doctor they give me super saturday offer i asked the receiption is this free again asked to the a staff in the cabin she told if it is apporved you will get message night i got the message call told to me that apporved so come tomorrow to give blood sample early morning today i went to emergency section they are asking me 87 dhs they don t got any information from office so who s mistake is this i ate last night food come to check my blood sugar level after 8 hrs of fasting a sugar patient this much time fasting is difficult without drinking a drop of water you guys your customer service very bad i will not suggest to anybody,very dispointed yesterday i visited consulated the doctor they give me super saturday offer i asked the receiption is this free again asked to the a staff in the cabin she told if it is apporved you will get message night i got the message call told to me that apporved so come tomorrow to give blood sample early morning today i went to emergency section they are asking me 87 dhs they don t got any information from office so who s mistake is this i ate last night food come to check my blood sugar level after 8 hrs of fasting a sugar patient this much time fasting is difficult without drinking a drop of water you guys your customer service very bad i will not suggest to anybody,very dispointe yesterday I visited consulate the doctor they give I super saturday offer I ask the receiption be this free again ask to the a staff in the cabin she tell if it be apporve you will get message night I get the message call tell to I that apporve so come tomorrow to give blood sample early morning today I go to emergency section they be ask I 87 dhs they don t get any information from office so who s mistake be this I eat last night food come to check my blood sugar level after 8 hrs of fast a sugar patient this much time fasting be difficult without drink a drop of water you guy your customer service very bad I will not suggest to anybody,NEGATIVE,0.9955217838287354
Thumbay_Hospital_Ajman,5.0,"Carefully handled, we went for Cataract surgery under Dr. Kapil Das, she had 6/6 vision the next day of surgery. Entire staff is very accommodating and caring. Professional staff and helpful environment.",3 months ago,carefully handled we went for cataract surgery under dr kapil das she had 6 6 vision the next day of surgery entire staff is very accommodating and caring professional staff and helpful environment,carefully handled we went for cataract surgery under dr kapil das she had 6 6 vision the next day of surgery entire staff is very accommodating and caring professional staff and helpful environment,carefully handle we go for cataract surgery under dr kapil das she have 6 6 vision the next day of surgery entire staff be very accommodating and care professional staff and helpful environment,POSITIVE,0.9960145950317383
Thumbay_Hospital_Ajman,4.0,I Visted Dr. Usha Rani (gynecologist) in thumbay Nuaimiyah hospital. she is simple and gentle in behaviour and gave sufficient time to each patient. Explain things properly and addressed all my concerns. Overall she's  professional and a good doctor.,2 months ago,i visted dr usha rani gynecologist in thumbay nuaimiyah hospital she is simple and gentle in behaviour and gave sufficient time to each patient explain things properly and addressed all my concerns overall she s professional and a good doctor,i visted dr usha rani gynecologist in thumbay nuaimiyah hospital she is simple and gentle in behaviour and gave sufficient time to each patient explain things properly and addressed all my concerns overall she s professional and a good doctor,I viste dr usha rani gynecologist in thumbay nuaimiyah hospital she be simple and gentle in behaviour and give sufficient time to each patient explain thing properly and address all my concern overall she s professional and a good doctor,POSITIVE,0.9985641837120056
Thumbay_Hospital_Ajman,5.0,"We have a great experience with dr Tahani Hassan the paediatric doctor with my precious child and we recommend her for kids
Saleh is extremely happy and said I want to be 10000 days in Thumbay because of her",a month ago,we have a great experience with dr tahani hassan the paediatric doctor with my precious child and we recommend her for kids saleh is extremely happy and said i want to be 10000 days in thumbay because of her,we have a great experience with dr tahani hassan the paediatric doctor with my precious child and we recommend her for kids saleh is extremely happy and said i want to be 10000 days in thumbay because of her,we have a great experience with dr tahani hassan the paediatric doctor with my precious child and we recommend she for kid saleh be extremely happy and say I want to be 10000 day in thumbay because of she,POSITIVE,0.999346911907196
Thumbay_Hospital_Ajman,5.0,"Thank you Dr. Ruchita from Physiotherapy.
She was greatly experienced in her field and has a very lovely attitude. She displayed close attention in treating her patient.",a month ago,thank you dr ruchita from physiotherapy she was greatly experienced in her field and has a very lovely attitude she displayed close attention in treating her patient,thank you dr ruchita from physiotherapy she was greatly experienced in her field and has a very lovely attitude she displayed close attention in treating her patient,thank you dr ruchita from physiotherapy she be greatly experience in her field and have a very lovely attitude she display close attention in treat her patient,POSITIVE,0.999852180480957
Thumbay_Hospital_Ajman,5.0,Good experience with Pilonidal sinus closed wound excision by Dr Asim rafiq. Complications arose after treatment but dealt with it very effectively and hospitably. Nurses also good.,a month ago,good experience with pilonidal sinus closed wound excision by dr asim rafiq complications arose after treatment but dealt with it very effectively and hospitably nurses also good,good experience with pilonidal sinus closed wound excision by dr asim rafiq complications arose after treatment but dealt with it very effectively and hospitably nurses also good,good experience with pilonidal sinus close wound excision by dr asim rafiq complication arise after treatment but deal with it very effectively and hospitably nurse also good,POSITIVE,0.9994542002677917
Thumbay_Hospital_Ajman,5.0,"I cannot express enough gratitude for the exceptional care and treatment I received at Thumbay Hospital under the guidance of Dr. Ghulam Nabi, Consultant Gastro Enterologist.
Dr. Ghulam Nabi is truly a remarkable physician. His expertise, compassion, and dedication to his patients are unparalleled. He took the time to thoroughly explain my condition, answer all my questions, and outline a clear treatment plan and  made me feel confident that I was in the best hands possible.
The entire medical team at Thumbay Hospital was equally impressive. The nurses, technicians, and support staff were attentive, kind, and highly skilled. the level of care I received was nothing short of outstanding.
Thanks to Dr. Ghulam Nabi and the team at Thumbay Hospital, my health has significantly improved, and I am on the path to a full recovery. I wholeheartedly recommend Thumbay Hospital and Dr. Ghulam Nabi to anyone seeking top-notch medical care.",9 months ago,i cannot express enough gratitude for the exceptional care and treatment i received at thumbay hospital under the guidance of dr ghulam nabi consultant gastro enterologist dr ghulam nabi is truly a remarkable physician his expertise compassion and dedication to his patients are unparalleled he took the time to thoroughly explain my condition answer all my questions and outline a clear treatment plan and made me feel confident that i was in the best hands possible the entire medical team at thumbay hospital was equally impressive the nurses technicians and support staff were attentive kind and highly skilled the level of care i received was nothing short of outstanding thanks to dr ghulam nabi and the team at thumbay hospital my health has significantly improved and i am on the path to a full recovery i wholeheartedly recommend thumbay hospital and dr ghulam nabi to anyone seeking top notch medical care,i cannot express enough gratitude for the exceptional care and treatment i received at thumbay hospital under the guidance of dr ghulam nabi consultant gastro enterologist dr ghulam nabi is truly a remarkable physician his expertise compassion and dedication to his patients are unparalleled he took the time to thoroughly explain my condition answer all my questions and outline a clear treatment plan and made me feel confident that i was in the best hands possible the entire medical team at thumbay hospital was equally impressive the nurses technicians and support staff were attentive kind and highly skilled the level of care i received was nothing short of outstanding thanks to dr ghulam nabi and the team at thumbay hospital my health has significantly improved and i am on the path to a full recovery i wholeheartedly recommend thumbay hospital and dr ghulam nabi to anyone seeking top notch medical care,I can not express enough gratitude for the exceptional care and treatment I receive at thumbay hospital under the guidance of dr ghulam nabi consultant gastro enterologist dr ghulam nabi be truly a remarkable physician his expertise compassion and dedication to his patient be unparalleled he take the time to thoroughly explain my condition answer all my question and outline a clear treatment plan and make I feel confident that I be in the good hand possible the entire medical team at thumbay hospital be equally impressive the nurse technician and support staff be attentive kind and highly skilled the level of care I receive be nothing short of outstanding thank to dr ghulam nabi and the team at thumbay hospital my health have significantly improve and I be on the path to a full recovery I wholeheartedly recommend thumbay hospital and dr ghulam nabi to anyone seek top notch medical care,POSITIVE,0.9978051781654358
Thumbay_Hospital_Ajman,5.0,"- Great experience!, I did a Circumcision surgical for my new 2 weeks old baby, it was 10mins. time with very less pain after, my baby didn't suffer at all.

- Special thanks to Dr. Asim who he was a really professional and knows well what he is doing!, has a great bedside manner and listens attentively, i highly recommend him!

- The billing process was transparent and straightforward. No surprises.

- All the staff was helpful and kind, and thanks to the shift nurse at counter 1.

Regards.",a year ago,great experience i did a circumcision surgical for my new 2 weeks old baby it was 10mins time with very less pain after my baby didn t suffer at all special thanks to dr asim who he was a really professional and knows well what he is doing has a great bedside manner and listens attentively i highly recommend him the billing process was transparent and straightforward no surprises all the staff was helpful and kind and thanks to the shift nurse at counter 1 regards,great experience i did a circumcision surgical for my new 2 weeks old baby it was 10mins time with very less pain after my baby didn t suffer at all special thanks to dr asim who he was a really professional and knows well what he is doing has a great bedside manner and listens attentively i highly recommend him the billing process was transparent and straightforward no surprises all the staff was helpful and kind and thanks to the shift nurse at counter 1 regards,great experience I do a circumcision surgical for my new 2 week old baby it be 10mins time with very less pain after my baby didn t suffer at all special thank to dr asim who he be a really professional and know well what he be do have a great bedside manner and listen attentively I highly recommend he the billing process be transparent and straightforward no surprise all the staff be helpful and kind and thank to the shift nurse at counter 1 regard,POSITIVE,0.9932504892349243
Thumbay_Hospital_Ajman,5.0,"I had a great experience with Dr Ruchita Kadam, physiotherapist at Thumbay hospital ajman..From the very first session, she was very attentive to my case and gave me a clear picture of the problem. She clearly guided my through effective exercises and treatment. I started feeling noticeable improvement within a few session. Thank you to her and thumbay hospital to have her. I highly recommend her and the hospital for physiotherapy.",3 months ago,i had a great experience with dr ruchita kadam physiotherapist at thumbay hospital ajman from the very first session she was very attentive to my case and gave me a clear picture of the problem she clearly guided my through effective exercises and treatment i started feeling noticeable improvement within a few session thank you to her and thumbay hospital to have her i highly recommend her and the hospital for physiotherapy,i had a great experience with dr ruchita kadam physiotherapist at thumbay hospital ajman from the very first session she was very attentive to my case and gave me a clear picture of the problem she clearly guided my through effective exercises and treatment i started feeling noticeable improvement within a few session thank you to her and thumbay hospital to have her i highly recommend her and the hospital for physiotherapy,I have a great experience with dr ruchita kadam physiotherapist at thumbay hospital ajman from the very first session she be very attentive to my case and give I a clear picture of the problem she clearly guide my through effective exercise and treatment I start feel noticeable improvement within a few session thank you to she and thumbay hospital to have she I highly recommend she and the hospital for physiotherapy,POSITIVE,0.9984686970710754
Thumbay_Hospital_Ajman,5.0,"Feedback for Dr. Rekha Khatri – General Surgeon

Highly Recommended !

I have been consulting Dr. Rekha Khatri for mastitis-related concerns, and I truly appreciate the exceptional care she provides. She consistently puts in her best efforts to treat me, not only medically but also emotionally always offering reassurance, reducing my stress, and approaching my recovery with compassion and positivity.

After consulting with several general surgeons, Dr. Khatri stands out for her genuine empathy, respectful approach, and unwavering dedication. Her ability to combine clinical expertise with heartfelt care makes a meaningful difference in a patient’s healing journey.",3 months ago,feedback for dr rekha khatri general surgeon highly recommended i have been consulting dr rekha khatri for mastitis related concerns and i truly appreciate the exceptional care she provides she consistently puts in her best efforts to treat me not only medically but also emotionally always offering reassurance reducing my stress and approaching my recovery with compassion and positivity after consulting with several general surgeons dr khatri stands out for her genuine empathy respectful approach and unwavering dedication her ability to combine clinical expertise with heartfelt care makes a meaningful difference in a patient s healing journey,feedback for dr rekha khatri general surgeon highly recommended i have been consulting dr rekha khatri for mastitis related concerns and i truly appreciate the exceptional care she provides she consistently puts in her best efforts to treat me not only medically but also emotionally always offering reassurance reducing my stress and approaching my recovery with compassion and positivity after consulting with several general surgeons dr khatri stands out for her genuine empathy respectful approach and unwavering dedication her ability to combine clinical expertise with heartfelt care makes a meaningful difference in a patient s healing journey,feedback for dr rekha khatri general surgeon highly recommend I have be consult dr rekha khatri for mastitis relate concern and I truly appreciate the exceptional care she provide she consistently put in her good effort to treat I not only medically but also emotionally always offer reassurance reduce my stress and approach my recovery with compassion and positivity after consult with several general surgeon dr khatri stand out for her genuine empathy respectful approach and unwavere dedication her ability to combine clinical expertise with heartfelt care make a meaningful difference in a patient s healing journey,POSITIVE,0.9997045397758484
